marca*,modelo,version,año**,precio,foto-agencia,id,kilometros,tipoCambio,zona,lat,long,cliente,tipoDeVenta
chevrolet,agile,1.4 LT,2012,2200000,https://api.deconcesionarias.com.ar/api/files/d6c70808-371c-430a-a8ec-80dd3ba1ff44/?d6c70808-371c-430a-a8ec-80dd3ba1ff44.jpg,b986a51f-942a-461c-a510-65672206e415,70000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
CHEVROLET,Agile,1.4 LT 5P ,2010,1750000,,,0,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
chevrolet,agile,1.4 LTZ,2012,2420000,https://api.deconcesionarias.com.ar/api/files/8bb5a3c0-3dee-4dbc-93ef-98fa976196e6/?8bb5a3c0-3dee-4dbc-93ef-98fa976196e6.jpg,64afe331-3a93-47b8-bdf3-0139167fd0dd,170000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
CHEVROLET,Agile,1.4 LTZ,2009,1700000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Chevrolet-Agile-IMQ317/Agile.jpeg,,52000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
chevrolet,astra,II GLS 2.0 4 PTAS L/10,2011,2100000,https://api.deconcesionarias.com.ar/api/files/51aa9b20-5584-4488-b1b6-9a679636ad34/?51aa9b20-5584-4488-b1b6-9a679636ad34.jpeg,b28b7a89-ce17-4925-9f8a-570780d3e3c6,82800,ARS,"MORTEROS,Bv illia,349","-30,7048345","-62,002433",DENTE AUTOMOTORES ,Usado
chevrolet,aveo,1.6 LS G3,2012,2400000,https://api.deconcesionarias.com.ar/api/files/0b515a09-f628-40a9-bed6-e9819efd99c5/?0b515a09-f628-40a9-bed6-e9819efd99c5.jpeg,514bd5e4-018f-480d-a7ce-5473d66a354c,105000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,aveo,1.6 LT,2010,2000000,https://api.deconcesionarias.com.ar/api/files/2621f801-c1e9-4cfe-b803-4d55e7f15463/?2621f801-c1e9-4cfe-b803-4d55e7f15463.jpg,9eea3910-8ebd-485d-abfc-196898163190,126000,ARS,"AYACUCHO,25 de mayo,691","-37,1492143","-58,4836059",Oscar Autos,Usado
chevrolet,aveo,1.6 LT,2011,1872500,https://api.deconcesionarias.com.ar/api/files/a2a0ac0e-5eca-404c-a442-1e6099cc6d1d/?a2a0ac0e-5eca-404c-a442-1e6099cc6d1d.jpg,da255dca-5645-4d34-b25c-a50343f59bd5,120000,ARS,"SAN MIGUEL DE TUCUMAN,SAN LORENZO,276","-26,8344557","-65,2022076",Boxus,Usado
chevrolet,aveo,1.6 LT G3,2012,1900000,https://api.deconcesionarias.com.ar/api/files/b8bdc898-a4e8-4d50-a2e4-d4994a5c4a3f/?b8bdc898-a4e8-4d50-a2e4-d4994a5c4a3f.jpg,4f406da0-98c8-4b8c-ae80-c663aa0bc7b1,104000,ARS,"RESISTENCIA,Av Mac lean,1160","-31,4645324","-64,1690122",Espinoza Automotores,Usado
CHEVROLET,AVEO,LT 1.6N MT,2010,1885000,,1,,ARS,SUR,"34,0812312","-118,385301",,Usado
chevrolet,celta,1.4 3 PTAS LS AA,2013,1820000,https://api.deconcesionarias.com.ar/api/files/9dde66ed-ab9d-4bcc-8393-334b3aeb2db1/?9dde66ed-ab9d-4bcc-8393-334b3aeb2db1.jpeg,15333128-0bf7-420e-a803-ff686639a2f0,126000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,celta,1.4 3 PTAS LS AA,2013,2069000,https://api.deconcesionarias.com.ar/api/files/da96013b-9a0b-4174-846e-11a9f2d41256/?da96013b-9a0b-4174-846e-11a9f2d41256.jpeg,cb2a5b04-7519-42da-a16f-65dc682c331f,184000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
chevrolet,celta,1.4 5 PTAS LS AA,2012,1750000,https://api.deconcesionarias.com.ar/api/files/ca6282cf-fb9d-41d4-8678-b41e997b7da2/?ca6282cf-fb9d-41d4-8678-b41e997b7da2.jpeg,94b764f1-ee4f-43fe-9fd0-c2aea857bfbc,125000,ARS,"RIO CUARTO,San Martín,2255","-33,1162662","-64,3817734",MEGALE AUTOMOTORES,Usado
chevrolet,classic,1.4 4 PTAS LS AA,2014,2400000,https://api.deconcesionarias.com.ar/api/files/19aaac8b-b407-442b-9d72-7cbd29636f29/?19aaac8b-b407-442b-9d72-7cbd29636f29.jpg,88430a0c-b6f9-4f97-b6ff-2069c8ba1e65,38000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,classic,1.4 4 PTAS LS ABS AB,2016,2450000,https://api.deconcesionarias.com.ar/api/files/92b35443-835c-40cd-b43e-3f9905eef492/?92b35443-835c-40cd-b43e-3f9905eef492.jpg,c25b8c0c-4f80-4169-92f5-316d85215872,89000,ARS,"TANDIL,Colectora Pugliese,1138","-37,3108351","-59,1160603",AutosExclusivos,Usado
chevrolet,classic,1.4 4 PTAS LS ABS AB,2016,2499000,https://api.deconcesionarias.com.ar/api/files/c8618241-94e3-4402-841c-778e52385924/?c8618241-94e3-4402-841c-778e52385924.jpg,bb41e250-960d-468c-888e-6a5521c66c27,86000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
chevrolet,classic,1.4 4 PTAS LT PACK,2013,1790000,https://api.deconcesionarias.com.ar/api/files/b7a62307-8c16-4d20-8566-4a0dd7c665b1/?b7a62307-8c16-4d20-8566-4a0dd7c665b1.jpg,613dd158-aaa4-4056-a98c-8df30fc907ad,110000,ARS,"SAN MIGUEL DE TUCUMAN,SAN LORENZO,276","-26,8344557","-65,2022076",Boxus,Usado
chevrolet,classic,1.4 4 PTAS LT SPIRIT,2013,2299000,https://api.deconcesionarias.com.ar/api/files/cf34f475-c9cd-43e4-a077-5f6555185f6b/?cf34f475-c9cd-43e4-a077-5f6555185f6b.jpeg,e2b9b44f-feff-40d5-8c8f-0f0893b78f96,175000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
chevrolet,cobalt,1.8 LTZ,2013,990000,https://api.deconcesionarias.com.ar/api/files/37d83aba-1785-4d87-9672-fe029a114119/?37d83aba-1785-4d87-9672-fe029a114119.jpg,d3d3bce5-e446-4a10-a955-e549af3b0863,147000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,corsa,1.4 4 P GL L/09,2010,1840000,https://api.deconcesionarias.com.ar/api/files/886346fa-ddef-46bd-ad97-52e3171b3c93/?886346fa-ddef-46bd-ad97-52e3171b3c93.jpeg,da85c2b5-9ba4-4293-9860-9cf38c85bee7,140000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,corsa,2 1.8 4 P GL AA DH,2006,1600000,https://api.deconcesionarias.com.ar/api/files/86d64f41-f011-40a4-bafb-fff7f911ef6f/?86d64f41-f011-40a4-bafb-fff7f911ef6f.jpg,3818d870-cc36-4f9c-a544-4accddb1d8c0,103000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
CHEVROLET,Corsa,CLASSIC 1.4,2009,1250000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Chevrolet-Corsa-POL488/Corsa.jpeg,,102000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
CHEVROLET,Corsa,Classic LS ABS+AIRBAG 1.4N 4P,2016,2100000,https://www.landinginteligente.com/fotos/CatalogoUsados/Lepic/Chevrolet-Corsa-POL488/Corsa-Classic.jpeg,,102000,ARS,"Colectora Sur Acceso Oeste, B1746 Francisco Alvarez, Buenos Aires","-34,6164185","-58,8511799",Lepic,Usado
CHEVROLET,CRUZE,4P 1.4 TURBO LTZ AT,2017,5720000,,2,,ARS,SUR,"34,0812312","-118,385301",,Usado
chevrolet,cruze,1.4 4 PTAS LT,2017,4600000,https://api.deconcesionarias.com.ar/api/files/5b2a0e7f-7c39-4e79-b246-c2e8e263de2f/?5b2a0e7f-7c39-4e79-b246-c2e8e263de2f.jpg,983248da-bc1b-479b-8150-8a71afde4a18,64400,ARS,"NEUQUEN,PERTICONE,975","-38,9600623","-68,0455102",autonetonline,Usado
chevrolet,cruze,1.4 4 PTAS LT,2017,4750000,https://api.deconcesionarias.com.ar/api/files/96b7dd93-4027-451c-9a5e-9b29b23766d2/?96b7dd93-4027-451c-9a5e-9b29b23766d2.jpeg,c8eb5b31-047b-4a77-b0e1-2a8675132e74,92293,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,cruze,1.4 4 PTAS LT,2017,4899000,https://api.deconcesionarias.com.ar/api/files/b9025b65-4b4e-4580-8bca-cdfe7a60d21a/?b9025b65-4b4e-4580-8bca-cdfe7a60d21a.jpeg,26655092-4e7e-46ab-9439-38854025fabc,61000,ARS,"CORDOBA,av ohiggins,4440","-31,4645324","-64,1690122",FFAutos,Usado
chevrolet,cruze,1.4 4 PTAS LT,2019,5770000,https://api.deconcesionarias.com.ar/api/files/1ad46fe7-1497-45fe-ada3-dbdd9ebdb8ea/?1ad46fe7-1497-45fe-ada3-dbdd9ebdb8ea.jpeg,78de1495-f81f-4ed1-aaf6-93ad7189340e,75000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,cruze,1.4 4 PTAS LT,2019,4750000,https://api.deconcesionarias.com.ar/api/files/e7ca67a6-07a6-4d97-86b3-31bd9603a58d/?e7ca67a6-07a6-4d97-86b3-31bd9603a58d.jpeg,21e43076-917e-4b12-b8cf-f6a713fa8e78,19000,ARS,La plata,"-31,5594121","-68,5220893",Valiente,Usado
chevrolet,cruze,1.4 4 PTAS LTZ,2016,4700000,https://api.deconcesionarias.com.ar/api/files/1634f91b-836d-40e1-898f-fedbc305537f/?1634f91b-836d-40e1-898f-fedbc305537f.jpeg,d18ac4d2-290f-49ed-9d1e-54148b7f1d55,93000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,cruze,1.4 4 PTAS LTZ,2016,4750000,https://api.deconcesionarias.com.ar/api/files/373e0d65-d3b4-44b7-91ca-2e9d8683c981/?373e0d65-d3b4-44b7-91ca-2e9d8683c981.jpeg,3d624356-ce26-4a37-ba2e-596ac9dbda2e,107000,ARS,Acassuso,"-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,cruze,1.4 4 PTAS LTZ,2016,5200000,https://api.deconcesionarias.com.ar/api/files/341715bc-d6f9-4526-8ab6-b1a9b792fa96/?341715bc-d6f9-4526-8ab6-b1a9b792fa96.jpg,9aba248b-b8f8-4c1c-b4c4-90ea568adfa5,87000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
chevrolet,cruze,1.4 4 PTAS LTZ,2017,4400000,https://api.deconcesionarias.com.ar/api/files/0624b658-b006-4d50-bccc-57889af3ebae/?0624b658-b006-4d50-bccc-57889af3ebae.jpeg,9ee5fccf-cfc3-4912-b320-7ffff2c3ebd9,155000,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
chevrolet,cruze,1.4 4 PTAS LTZ AT,2018,5500000,https://api.deconcesionarias.com.ar/api/files/65f0705c-157a-4fdb-8ef4-b233afc4f998/?65f0705c-157a-4fdb-8ef4-b233afc4f998.jpg,757121dc-14b6-407b-a445-25f29fd9d3ee,84000,ARS,"RIO CUARTO,San Martín,2191","-33,1167252","-64,3763017",Remincor,Usado
chevrolet,cruze,1.4 5 PTAS LT,2022,6170000,https://api.deconcesionarias.com.ar/api/files/cd17202a-9384-432a-960f-70160ec32543/?cd17202a-9384-432a-960f-70160ec32543.jpg,29c6eb4d-74fd-4e29-af25-72f13ac5bee4,1,ARS,"LA FRANCIA,Ricardo Guiraldes,503","-33,2941809","-66,2956203",MGautos,Usado
chevrolet,cruze,1.4 5 PTAS LTZ,2017,4900000,https://api.deconcesionarias.com.ar/api/files/cfbc4d0e-b002-47b6-b88d-531432c8ab7a/?cfbc4d0e-b002-47b6-b88d-531432c8ab7a.jpg,505ac38b-0f06-4dfd-8d57-d18a7faf942a,40000,ARS,"TOLOSA,calle 13,453","-34,9020815","-57,9798766",Zingaro Multimarca,Usado
chevrolet,cruze,1.4 5 PTAS LTZ+ PLUS AT,2017,5250000,https://api.deconcesionarias.com.ar/api/files/35c0494f-b1c6-4dc2-baae-e30196222c92/?35c0494f-b1c6-4dc2-baae-e30196222c92.jpeg,10caf173-496b-46fe-9148-d6bd48d8cc62,123473,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,cruze,1.4 5 PTAS LTZ+ PLUS AT,2018,5200000,https://api.deconcesionarias.com.ar/api/files/d5b75027-e289-4435-a58c-26a8aedb6432/?d5b75027-e289-4435-a58c-26a8aedb6432.JPG,6ed84277-ac64-461e-bee2-40885c313c4e,36000,ARS,,"25,8033974","-80,2074981",RPM Moviles,Usado
chevrolet,cruze,1.4 5 PTAS PREMIER AT,2021,6350000,https://api.deconcesionarias.com.ar/api/files/cdd534bc-f766-44f1-819e-03366b9b53b9/?cdd534bc-f766-44f1-819e-03366b9b53b9.jpg,633a8856-d312-48f8-bbba-202bdf56ab2b,9370,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,cruze,1.8 4 PTAS LTZ,2011,3670000,https://api.deconcesionarias.com.ar/api/files/9271a90f-fdd2-46e9-a042-944b535cbe26/?9271a90f-fdd2-46e9-a042-944b535cbe26.jpg,3c420ecc-3acb-49ef-aa8a-3c697fe86807,218000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,cruze,1.8 4 PTAS LTZ,2012,3000000,https://api.deconcesionarias.com.ar/api/files/097becfc-0c31-482a-aed4-a5b96a3110d8/?097becfc-0c31-482a-aed4-a5b96a3110d8.jpeg,0f429f7d-f97e-437a-8f28-ab852ba13840,116000,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
chevrolet,cruze,1.8 4 PTAS LTZ,2012,3360000,https://api.deconcesionarias.com.ar/api/files/db33129a-9c7c-474c-98e0-8c937902b582/?db33129a-9c7c-474c-98e0-8c937902b582.jpeg,fedb8336-4c7a-4802-ab5f-075a5aa49727,103500,ARS,"MORTEROS,Bv illia,349","-30,7048345","-62,002433",DENTE AUTOMOTORES ,Usado
chevrolet,cruze,1.8 4 PTAS LTZ,2013,2850000,https://api.deconcesionarias.com.ar/api/files/bfb322e9-1411-401e-9a04-8c55903bb18c/?bfb322e9-1411-401e-9a04-8c55903bb18c.JPG,902b4e2c-445b-4e3b-9c5a-dc19dd5880ba,110000,ARS,,"-32,4728332","-61,5880256",RPM Moviles,Usado
chevrolet,cruze,1.8 5 PTAS LTZ,2014,3700000,https://api.deconcesionarias.com.ar/api/files/118c71ad-6a4c-4669-b0f6-3a558896f88e/?118c71ad-6a4c-4669-b0f6-3a558896f88e.jpg,5efbeca6-98d9-4a3c-a61c-4d4ed247ada4,101000,ARS,"LAS ROSAS,RN178 & La Argentina,","-32,4632763","-61,5881291",AUTOMOTORES SUSANA,Usado
chevrolet,cruze,2.0 D 4 PTAS LTZ,2013,3300000,https://api.deconcesionarias.com.ar/api/files/662f02b6-2048-41fd-bfd9-0b35e7a8b05e/?662f02b6-2048-41fd-bfd9-0b35e7a8b05e.jpg,95b11418-2a71-49bb-a212-0d120a972ac1,189000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,cruze,2.0 D 4 PTAS LTZ,2013,3565000,https://api.deconcesionarias.com.ar/api/files/07dddd82-085d-4c37-b733-416895a417d1/?07dddd82-085d-4c37-b733-416895a417d1.jpeg,03c10681-d729-4bc6-8a34-38f65d1e415c,200173,USD,"LA PLATA,25 esq 506,1900","-34,8954575","-58,0168671",mc automotores,Usado
chevrolet,cruze,2.0 D 4 PTAS LTZ,2014,3200000,https://api.deconcesionarias.com.ar/api/files/8d5fab6a-45d2-4bf0-a581-b1cb61f1faf1/?8d5fab6a-45d2-4bf0-a581-b1cb61f1faf1.jpg,18958316-06a4-4929-bc90-4c5b94274d04,205000,ARS,"PILAR,Complejo Panamericana km 40","-34,4442967","-58,7593304",NRG Motors,Usado
chevrolet,equinox,1.5T AWD AT6 PREMIER,2019,9000000,https://api.deconcesionarias.com.ar/api/files/ce051745-332a-489c-ac2d-7ca5c3a8dd17/?ce051745-332a-489c-ac2d-7ca5c3a8dd17.jpeg,36bc90e4-0252-4cb0-a395-5757a966a65e,80000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
CHEVROLET,MONTANA,LS,2012,1560000,,3,,ARS,SUR,"34,0812312","-118,385301",GTM,Usado
chevrolet,onix,1.2 LT TECH L/19,2020,4550000,https://api.deconcesionarias.com.ar/api/files/990ef3b4-09d7-4852-9731-60e3ce9f635b/?990ef3b4-09d7-4852-9731-60e3ce9f635b.JPG,2ad9bb49-92d9-4844-b977-12a096a0c76f,14000,ARS,"RIO CUARTO,San Martín,2255","-33,1162662","-64,3817734",MEGALE AUTOMOTORES,Usado
chevrolet,onix,1.2 PLUS L/19,2022,4400000,https://api.deconcesionarias.com.ar/api/files/1a15028a-32f5-477a-9ef9-c52830587e35/?1a15028a-32f5-477a-9ef9-c52830587e35.jpg,4fd8619e-8f11-4786-b72b-f9a7c6df6938,0,ARS,"TOLOSA,calle 13,453","-34,9020815","-57,9798766",Zingaro Multimarca,Usado
chevrolet,onix,1.2 PLUS LT TECH L/19,2022,4600000,https://api.deconcesionarias.com.ar/api/files/2825fad9-254f-42b0-8a00-19eeb7250c21/?2825fad9-254f-42b0-8a00-19eeb7250c21.jpg,8664526d-f9dd-4e5e-b6db-9fc28212f0ec,1000,ARS,"NEUQUEN,PERTICONE,975","-38,9600623","-68,0455102",autonetonline,Usado
chevrolet,onix,1.4 JOY L/19,2020,3400000,https://api.deconcesionarias.com.ar/api/files/fe7b17ab-93fc-436d-aaee-51b5d5a63428/?fe7b17ab-93fc-436d-aaee-51b5d5a63428.jpg,0141e41e-df54-4c2c-a656-7efd9a71529e,32000,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
chevrolet,onix,1.4 JOY L/19,2020,4150000,https://api.deconcesionarias.com.ar/api/files/71c74044-8821-47bf-9921-9bc3b13a3500/?71c74044-8821-47bf-9921-9bc3b13a3500.jpeg,5d0ed821-1d1d-4fcc-8c5c-71f82d5238a8,33500,ARS,"MORTEROS,Bv illia,349","-30,7048345","-62,002433",DENTE AUTOMOTORES ,Usado
chevrolet,onix,1.4 JOY L/19,2021,3900000,https://api.deconcesionarias.com.ar/api/files/cbe32060-f602-4ee0-a59b-909a1740d3d6/?cbe32060-f602-4ee0-a59b-909a1740d3d6.jpeg,88c0e8e5-f7e3-40e3-bf3a-821a4ed05691,12200,ARS,"LAS ROSAS,AV DICKINSON,597","-32,4768297","-61,5890879",BOLATTI AUTOMOTORES,Usado
chevrolet,onix,1.4 LS JOY L/17,2016,2900000,https://api.deconcesionarias.com.ar/api/files/535446f7-553e-44bf-bf38-06e8715e7df0/?535446f7-553e-44bf-bf38-06e8715e7df0.jpeg,ef911af3-cf8c-4bb9-b0da-587940dd4953,184938,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,onix,1.4 LS JOY L/17,2017,3600000,https://api.deconcesionarias.com.ar/api/files/ef2da8b0-3254-447b-b8e9-021e8f699c9b/?ef2da8b0-3254-447b-b8e9-021e8f699c9b.jpg,a3c8a4db-f6af-416e-80d7-92c5fe8e6d8f,19000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
chevrolet,onix,1.4 LS JOY L/17,2018,3250000,https://api.deconcesionarias.com.ar/api/files/a8995d02-dc0b-47e7-bc95-a9a54f5449e4/?a8995d02-dc0b-47e7-bc95-a9a54f5449e4.jpeg,1005b8fe-db3c-42a5-86e9-c13cf569f0d9,114000,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,onix,1.4 LS JOY L/17,2018,3350000,https://api.deconcesionarias.com.ar/api/files/4cc8e556-b690-4cd5-b16d-d2fa504cac1a/?4cc8e556-b690-4cd5-b16d-d2fa504cac1a.jpeg,e8fd904e-ee81-44e5-a944-6cce0a6ab7c4,77000,ARS,"RIO CUARTO,San Martín,2255","-33,1162662","-64,3817734",MEGALE AUTOMOTORES,Usado
chevrolet,onix,1.4 LS JOY L/17,2018,3700000,https://api.deconcesionarias.com.ar/api/files/0e33d2fe-8e39-4b23-8087-df2fe993b89a/?0e33d2fe-8e39-4b23-8087-df2fe993b89a.jpg,260c1890-71ff-4bc7-b5c7-107e73d9945a,65000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
chevrolet,onix,1.4 LS JOY L/17,2018,3750000,https://api.deconcesionarias.com.ar/api/files/033fb10b-4cb2-4cde-b040-2993d3381079/?033fb10b-4cb2-4cde-b040-2993d3381079.jpeg,1899678c-b712-4c61-97bd-f3e594ee064f,40000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,onix,1.4 LS JOY L/17,2018,3750000,https://api.deconcesionarias.com.ar/api/files/516c1ce1-e950-4a42-b033-0f77a16adb3c/?516c1ce1-e950-4a42-b033-0f77a16adb3c.jpeg,711d32de-33a5-4bb3-8251-eb598a8c6ae6,51000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,onix,1.4 LS JOY L/17,2018,3750000,https://api.deconcesionarias.com.ar/api/files/0a2aaaaa-ead3-4a71-b842-aeff5ca858e7/?0a2aaaaa-ead3-4a71-b842-aeff5ca858e7.jpeg,d5fd57ae-43dd-40f2-ba59-4e00efcf256c,52000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,onix,1.4 LS JOY L/17,2018,3750000,https://api.deconcesionarias.com.ar/api/files/0b8283cb-d48c-416e-b0d8-a6040c09ccc2/?0b8283cb-d48c-416e-b0d8-a6040c09ccc2.jpeg,e9eac7b1-f5b3-4523-a673-dd5c8bab2f7a,58000,ARS,"CORRIENTES,Av.cazadores Correntinos,4050","-27,4873348","-58,8032526",Juanautomotores,Usado
chevrolet,onix,1.4 LS JOY L/17,2019,3300000,https://api.deconcesionarias.com.ar/api/files/a4b02cc5-5ca5-4c54-840f-b976f47c466b/?a4b02cc5-5ca5-4c54-840f-b976f47c466b.jpg,cadee0e2-87bd-469e-85e6-306669805123,50000,ARS,"SALTA,Cordoba,940","-24,8020021","-65,4119545",FENICIOS AUTOMOTORES,Usado
chevrolet,onix,1.4 LS JOY + L/17,2018,3300000,https://api.deconcesionarias.com.ar/api/files/a14f9bc0-0443-465e-9042-f5aa07ce39b3/?a14f9bc0-0443-465e-9042-f5aa07ce39b3.jpg,201dcbf3-f286-4185-ac34-62b219f74517,105430,ARS,"SAN LUIS,Av. del Fundador esq, Las voces del Chorrillero,","-33,2941809","-66,2956203",ExpoUsados,Usado
chevrolet,onix,1.4 LS JOY + L/17,2018,3350000,https://api.deconcesionarias.com.ar/api/files/4f5328c6-2581-4907-921d-5450a2b07dd7/?4f5328c6-2581-4907-921d-5450a2b07dd7.jpg,ad3e8ae7-316e-48f3-bc9c-b860f485ca6d,30000,ARS,"1 DE AGOSTO,Av. Cervantes,3879","-34,7091154","-58,2255629",Espositoautomotores,Usado
chevrolet,onix,1.4 LT,2013,2695000,https://api.deconcesionarias.com.ar/api/files/0ce95d1f-f9aa-4079-8cbd-9293ca94f2c0/?0ce95d1f-f9aa-4079-8cbd-9293ca94f2c0.jpeg,ba31aee2-7f93-468c-a7cc-67dd69c76a86,136000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,onix,1.4 LT,2015,2800000,https://api.deconcesionarias.com.ar/api/files/c3e612b1-b569-4314-b999-e3937b36d68c/?c3e612b1-b569-4314-b999-e3937b36d68c.jpeg,569bfd6a-ceb3-423c-ab07-481b4f3d3b21,120000,ARS,"ROSARIO,Avellaneda,2422","-32,9581582","-60,6843556",MONT AUTOMOTORES,Usado
chevrolet,onix,1.4 LT,2015,2900000,https://api.deconcesionarias.com.ar/api/files/670b9e85-df57-4fba-8400-145cf94aea38/?670b9e85-df57-4fba-8400-145cf94aea38.jpg,fd96c948-8796-4727-a6b1-0fe87d131f20,100000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,onix,1.4 LT,2016,1500000,https://api.deconcesionarias.com.ar/api/files/bc452712-4fdd-4089-a7c1-a0c09273c103/?bc452712-4fdd-4089-a7c1-a0c09273c103.jpg,93d82ec9-96a2-437f-b5fd-b594a53d812c,130000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,onix,1.4 LT,2016,2799000,https://api.deconcesionarias.com.ar/api/files/c4bb35b7-ff2f-4d6f-b08c-aa04df693683/?c4bb35b7-ff2f-4d6f-b08c-aa04df693683.JPG,09f03f04-0270-4b48-9774-0724bfe18e0a,50000,ARS,,"-31,5594121","-68,5220893",RPM Moviles,Usado
chevrolet,onix,1.4 LT,2016,3190000,https://api.deconcesionarias.com.ar/api/files/4121569d-afe7-4e0b-ba1b-f3a576664ce6/?4121569d-afe7-4e0b-ba1b-f3a576664ce6.jpg,558833c1-20dd-49ba-9ebd-b3ad8b52f84b,53000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,onix,1.4 LT,2016,3520000,https://api.deconcesionarias.com.ar/api/files/ce14be96-b432-403f-9ab3-8721c40ddf78/?ce14be96-b432-403f-9ab3-8721c40ddf78.jpg,7f793e96-1c3d-40a2-b10e-ccea4d6a953b,53000,ARS,"PILAR,Las Camelias,3190","-34,4383348","-58,7918752",Autonorte Pilar S.A,Usado
chevrolet,onix,1.4 LT L/17,2017,3600000,https://api.deconcesionarias.com.ar/api/files/b051e421-d833-4db0-8194-bfa557caa7ae/?b051e421-d833-4db0-8194-bfa557caa7ae.jpg,b932e8ab-0a25-41fa-9109-f8a8945a7ab8,101000,ARS,"VILLA MERCEDES,Av 25 de Mayo,1984","-33,6550691","-65,4632764",Automotores de Cuyo,Usado
